startingAirport,destinationAirport,flightDate,totalFare,segmentsDepartureTimeRaw,segmentsArrivalTimeRaw
ORD,ATL,2022-05-18,42.79,2022-05-18,2022-05-18
ORD,ATL,2022-05-19,84.98,2022-05-19,2022-05-19
ORD,ATL,2022-05-20,97.6,2022-05-20,2022-05-20
ORD,ATL,2022-05-21,42.79,2022-05-21,2022-05-21
ORD,ATL,2022-05-22,65.88,2022-05-22,2022-05-22
ORD,ATL,2022-05-23,66.97,2022-05-23,2022-05-23
ORD,ATL,2022-05-24,42.79,2022-05-24,2022-05-24
ORD,ATL,2022-05-25,66.97,2022-05-25,2022-05-25
ORD,ATL,2022-05-26,93.99,2022-05-26,2022-05-26
ORD,ATL,2022-05-27,160.59,2022-05-27,2022-05-27
ORD,ATL,2022-05-28,81.59,2022-05-28,2022-05-28
ORD,ATL,2022-05-29,81.59,2022-05-29,2022-05-29
ORD,ATL,2022-05-30,140.59,2022-05-30,2022-05-30
ORD,ATL,2022-05-31,81.59,2022-05-31,2022-05-31
ORD,ATL,2022-06-01,66.97,2022-06-01,2022-06-01
ORD,ATL,2022-06-02,81.59,2022-06-02,2022-06-02
ORD,ATL,2022-06-03,110.59,2022-06-03,2022-06-03
ORD,BOS,2022-04-17,82.61,2022-04-17,2022-04-17
ORD,BOS,2022-04-18,82.61,2022-04-18,2022-04-18
ORD,BOS,2022-04-19,58.6,2022-04-19,2022-04-19
ORD,BOS,2022-04-20,58.6,2022-04-20,2022-04-20
ORD,BOS,2022-04-21,103.6,2022-04-21,2022-04-21
ORD,BOS,2022-04-22,114.6,2022-04-22,2022-04-22
ORD,BOS,2022-04-23,158.6,2022-04-23,2022-04-23
ORD,BOS,2022-04-24,223.6,2022-04-24,2022-04-24
ORD,BOS,2022-04-25,244.6,2022-04-25,2022-04-25
ORD,BOS,2022-04-26,77.6,2022-04-26,2022-04-26
ORD,BOS,2022-04-27,58.6,2022-04-27,2022-04-27
ORD,BOS,2022-04-28,79.61,2022-04-28,2022-04-28
ORD,BOS,2022-04-29,94.6,2022-04-29,2022-04-29
ORD,BOS,2022-04-30,79.61,2022-04-30,2022-04-30
ORD,BOS,2022-05-01,167.61,2022-05-01,2022-05-01
ORD,BOS,2022-05-02,127.6,2022-05-02,2022-05-02
ORD,BOS,2022-05-03,74.6,2022-05-03,2022-05-03
ORD,BOS,2022-05-04,74.6,2022-05-04,2022-05-04
ORD,BOS,2022-05-05,82.61,2022-05-05,2022-05-05
ORD,BOS,2022-05-06,83.6,2022-05-06,2022-05-06
ORD,BOS,2022-05-07,74.6,2022-05-07,2022-05-07
ORD,BOS,2022-05-08,128.6,2022-05-08,2022-05-08
ORD,BOS,2022-05-09,83.6,2022-05-09,2022-05-09
ORD,BOS,2022-05-10,74.6,2022-05-10,2022-05-10
ORD,BOS,2022-05-11,74.6,2022-05-11,2022-05-11
ORD,BOS,2022-05-12,82.61,2022-05-12,2022-05-12
ORD,BOS,2022-05-13,91.61,2022-05-13,2022-05-13
ORD,BOS,2022-05-14,94.6,2022-05-14,2022-05-14
ORD,BOS,2022-05-15,178.6,2022-05-15,2022-05-15
ORD,BOS,2022-05-16,127.6,2022-05-16,2022-05-16
ORD,BOS,2022-05-17,82.61,2022-05-17,2022-05-17
ORD,BOS,2022-05-18,74.6,2022-05-18,2022-05-18
ORD,BOS,2022-05-19,163.6,2022-05-19,2022-05-19
ORD,BOS,2022-05-20,128.6,2022-05-20,2022-05-20
ORD,BOS,2022-05-21,83.6,2022-05-21,2022-05-21
ORD,BOS,2022-05-22,188.6,2022-05-22,2022-05-22
ORD,BOS,2022-05-23,127.6,2022-05-23,2022-05-23
ORD,BOS,2022-05-24,82.61,2022-05-24,2022-05-24
ORD,BOS,2022-05-25,82.61,2022-05-25,2022-05-25
ORD,BOS,2022-05-26,137.58,2022-05-26,2022-05-26
ORD,BOS,2022-05-27,187.6,2022-05-27,2022-05-27
ORD,BOS,2022-05-28,127.6,2022-05-28,2022-05-28
ORD,BOS,2022-05-29,114.6,2022-05-29,2022-05-29
ORD,BOS,2022-05-30,264.59,2022-05-30,2022-05-30
ORD,BOS,2022-05-31,127.6,2022-05-31,2022-05-31
ORD,BOS,2022-06-01,126.71,2022-06-01,2022-06-01
ORD,BOS,2022-06-02,128.6,2022-06-02,2022-06-02
ORD,BOS,2022-06-03,91.61,2022-06-03,2022-06-03
ORD,CLT,2022-04-17,202.6,2022-04-17,2022-04-17
ORD,CLT,2022-04-18,202.6,2022-04-18,2022-04-18
ORD,CLT,2022-04-19,191.6,2022-04-19,2022-04-19
ORD,CLT,2022-04-20,191.6,2022-04-20,2022-04-20
ORD,CLT,2022-04-21,200.6,2022-04-21,2022-04-21
ORD,CLT,2022-04-22,191.6,2022-04-22,2022-04-22
ORD,CLT,2022-04-23,183.6,2022-04-23,2022-04-23
ORD,CLT,2022-04-24,183.6,2022-04-24,2022-04-24
ORD,CLT,2022-04-25,181.78,2022-04-25,2022-04-25
ORD,CLT,2022-04-26,147.2,2022-04-26,2022-04-26
ORD,CLT,2022-04-27,141.6,2022-04-27,2022-04-27
ORD,CLT,2022-04-28,181.6,2022-04-28,2022-04-28
ORD,CLT,2022-04-29,181.6,2022-04-29,2022-04-29
ORD,CLT,2022-04-30,172.6,2022-04-30,2022-04-30
ORD,CLT,2022-05-01,151.6,2022-05-01,2022-05-01
ORD,CLT,2022-05-02,118.6,2022-05-02,2022-05-02
ORD,CLT,2022-05-03,97.68,2022-05-03,2022-05-03
ORD,CLT,2022-05-04,127.6,2022-05-04,2022-05-04
ORD,CLT,2022-05-05,127.6,2022-05-05,2022-05-05
ORD,CLT,2022-05-06,151.6,2022-05-06,2022-05-06
ORD,CLT,2022-05-07,118.6,2022-05-07,2022-05-07
ORD,CLT,2022-05-08,121.78,2022-05-08,2022-05-08
ORD,CLT,2022-05-09,99.78,2022-05-09,2022-05-09
ORD,CLT,2022-05-10,75.68,2022-05-10,2022-05-10
ORD,CLT,2022-05-11,99.78,2022-05-11,2022-05-11
ORD,CLT,2022-05-12,127.6,2022-05-12,2022-05-12
ORD,CLT,2022-05-13,140.6,2022-05-13,2022-05-13
ORD,CLT,2022-05-14,118.6,2022-05-14,2022-05-14
ORD,CLT,2022-05-15,97.68,2022-05-15,2022-05-15
ORD,CLT,2022-05-16,127.96,2022-05-16,2022-05-16
ORD,CLT,2022-05-17,118.6,2022-05-17,2022-05-17
ORD,CLT,2022-05-18,127.6,2022-05-18,2022-05-18
ORD,CLT,2022-05-19,127.6,2022-05-19,2022-05-19
ORD,CLT,2022-05-20,140.6,2022-05-20,2022-05-20
ORD,CLT,2022-05-21,118.6,2022-05-21,2022-05-21
ORD,CLT,2022-05-22,157.68,2022-05-22,2022-05-22
ORD,CLT,2022-05-23,75.68,2022-05-23,2022-05-23
ORD,CLT,2022-05-24,118.6,2022-05-24,2022-05-24
ORD,CLT,2022-05-25,127.6,2022-05-25,2022-05-25
ORD,CLT,2022-05-26,181.6,2022-05-26,2022-05-26
ORD,CLT,2022-05-27,184.6,2022-05-27,2022-05-27
ORD,CLT,2022-05-28,140.6,2022-05-28,2022-05-28
ORD,CLT,2022-05-29,99.78,2022-05-29,2022-05-29
ORD,CLT,2022-05-30,169.6,2022-05-30,2022-05-30
ORD,CLT,2022-05-31,127.96,2022-05-31,2022-05-31
ORD,CLT,2022-06-01,127.96,2022-06-01,2022-06-01
ORD,CLT,2022-06-02,149.6,2022-06-02,2022-06-02
ORD,CLT,2022-06-03,171.6,2022-06-03,2022-06-03
ORD,DEN,2022-04-17,219.98,2022-04-17,2022-04-17
ORD,DEN,2022-04-18,244.6,2022-04-18,2022-04-18
ORD,DEN,2022-04-19,116.98,2022-04-19,2022-04-19
ORD,DEN,2022-04-20,116.98,2022-04-20,2022-04-20
ORD,DEN,2022-04-21,116.98,2022-04-21,2022-04-21
ORD,DEN,2022-04-22,132.61,2022-04-22,2022-04-22
ORD,DEN,2022-04-23,63.99,2022-04-23,2022-04-23
ORD,DEN,2022-04-24,138.6,2022-04-24,2022-04-24
ORD,DEN,2022-04-25,83.98,2022-04-25,2022-04-25
ORD,DEN,2022-04-26,78.98,2022-04-26,2022-04-26
ORD,DEN,2022-04-27,108.6,2022-04-27,2022-04-27
ORD,DEN,2022-04-28,108.6,2022-04-28,2022-04-28
ORD,DEN,2022-04-29,108.6,2022-04-29,2022-04-29
ORD,DEN,2022-04-30,108.6,2022-04-30,2022-04-30
ORD,DEN,2022-05-01,108.6,2022-05-01,2022-05-01
ORD,DEN,2022-05-02,88.6,2022-05-02,2022-05-02
ORD,DEN,2022-05-03,88.6,2022-05-03,2022-05-03
ORD,DEN,2022-05-04,88.6,2022-05-04,2022-05-04
ORD,DEN,2022-05-05,98.6,2022-05-05,2022-05-05
ORD,DEN,2022-05-06,88.6,2022-05-06,2022-05-06
ORD,DEN,2022-05-07,98.6,2022-05-07,2022-05-07
ORD,DEN,2022-05-08,98.6,2022-05-08,2022-05-08
ORD,DEN,2022-05-09,98.6,2022-05-09,2022-05-09
ORD,DEN,2022-05-10,78.6,2022-05-10,2022-05-10
ORD,DEN,2022-05-11,98.6,2022-05-11,2022-05-11
ORD,DEN,2022-05-12,182.4,2022-05-12,2022-05-12
ORD,DEN,2022-05-13,132.4,2022-05-13,2022-05-13
ORD,DEN,2022-05-14,146.6,2022-05-14,2022-05-14
ORD,DEN,2022-05-15,162.6,2022-05-15,2022-05-15
ORD,DEN,2022-05-16,162.41,2022-05-16,2022-05-16
ORD,DEN,2022-05-17,181.6,2022-05-17,2022-05-17
ORD,DEN,2022-05-18,162.41,2022-05-18,2022-05-18
ORD,DEN,2022-05-19,212.39,2022-05-19,2022-05-19
ORD,DEN,2022-05-20,182.4,2022-05-20,2022-05-20
ORD,DEN,2022-05-21,158.6,2022-05-21,2022-05-21
ORD,DEN,2022-05-22,205.6,2022-05-22,2022-05-22
ORD,DEN,2022-05-23,162.41,2022-05-23,2022-05-23
ORD,DEN,2022-05-24,146.6,2022-05-24,2022-05-24
ORD,DEN,2022-05-25,162.41,2022-05-25,2022-05-25
ORD,DEN,2022-05-26,205.6,2022-05-26,2022-05-26
ORD,DEN,2022-05-27,212.4,2022-05-27,2022-05-27
ORD,DEN,2022-05-28,162.6,2022-05-28,2022-05-28
ORD,DEN,2022-05-29,162.6,2022-05-29,2022-05-29
ORD,DEN,2022-05-30,214.59,2022-05-30,2022-05-30
ORD,DEN,2022-05-31,245.4,2022-05-31,2022-05-31
ORD,DEN,2022-06-01,162.41,2022-06-01,2022-06-01
ORD,DEN,2022-06-02,182.4,2022-06-02,2022-06-02
ORD,DEN,2022-06-03,132.4,2022-06-03,2022-06-03
ORD,DFW,2022-04-17,157.59,2022-04-17,2022-04-17
ORD,DFW,2022-04-18,195.59,2022-04-18,2022-04-18
ORD,DFW,2022-04-19,99.99,2022-04-19,2022-04-19
ORD,DFW,2022-04-20,122.59,2022-04-20,2022-04-20
ORD,DFW,2022-04-21,132.61,2022-04-21,2022-04-21
ORD,DFW,2022-04-22,122.59,2022-04-22,2022-04-22
ORD,DFW,2022-04-23,92.59,2022-04-23,2022-04-23
ORD,DFW,2022-04-24,122.59,2022-04-24,2022-04-24
ORD,DFW,2022-04-25,138.6,2022-04-25,2022-04-25
ORD,DFW,2022-04-26,72.59,2022-04-26,2022-04-26
ORD,DFW,2022-04-27,72.59,2022-04-27,2022-04-27
ORD,DFW,2022-04-28,122.59,2022-04-28,2022-04-28
ORD,DFW,2022-04-29,138.6,2022-04-29,2022-04-29
ORD,DFW,2022-04-30,108.6,2022-04-30,2022-04-30
ORD,DFW,2022-05-01,72.59,2022-05-01,2022-05-01
ORD,DFW,2022-05-02,98.6,2022-05-02,2022-05-02
ORD,DFW,2022-05-03,42.79,2022-05-03,2022-05-03
ORD,DFW,2022-05-04,42.79,2022-05-04,2022-05-04
ORD,DFW,2022-05-05,92.59,2022-05-05,2022-05-05
ORD,DFW,2022-05-06,72.59,2022-05-06,2022-05-06
ORD,DFW,2022-05-07,74.78,2022-05-07,2022-05-07
ORD,DFW,2022-05-08,72.59,2022-05-08,2022-05-08
ORD,DFW,2022-05-09,90.16,2022-05-09,2022-05-09
ORD,DFW,2022-05-10,42.79,2022-05-10,2022-05-10
ORD,DFW,2022-05-11,42.79,2022-05-11,2022-05-11
ORD,DFW,2022-05-12,143.58,2022-05-12,2022-05-12
ORD,DFW,2022-05-13,92.59,2022-05-13,2022-05-13
ORD,DFW,2022-05-14,42.79,2022-05-14,2022-05-14
ORD,DFW,2022-05-15,92.59,2022-05-15,2022-05-15
ORD,DFW,2022-05-16,72.59,2022-05-16,2022-05-16
ORD,DFW,2022-05-17,42.79,2022-05-17,2022-05-17
ORD,DFW,2022-05-18,42.79,2022-05-18,2022-05-18
ORD,DFW,2022-05-19,92.59,2022-05-19,2022-05-19
ORD,DFW,2022-05-20,118.6,2022-05-20,2022-05-20
ORD,DFW,2022-05-21,42.79,2022-05-21,2022-05-21
ORD,DFW,2022-05-22,92.59,2022-05-22,2022-05-22
ORD,DFW,2022-05-23,72.59,2022-05-23,2022-05-23
ORD,DFW,2022-05-24,72.59,2022-05-24,2022-05-24
ORD,DFW,2022-05-25,143.58,2022-05-25,2022-05-25
ORD,DFW,2022-05-26,122.59,2022-05-26,2022-05-26
ORD,DFW,2022-05-27,122.59,2022-05-27,2022-05-27
ORD,DFW,2022-05-28,162.6,2022-05-28,2022-05-28
ORD,DFW,2022-05-29,122.59,2022-05-29,2022-05-29
ORD,DFW,2022-05-30,157.59,2022-05-30,2022-05-30
ORD,DFW,2022-05-31,143.58,2022-05-31,2022-05-31
ORD,DFW,2022-06-01,92.59,2022-06-01,2022-06-01
ORD,DFW,2022-06-02,122.59,2022-06-02,2022-06-02
ORD,DFW,2022-06-03,122.59,2022-06-03,2022-06-03
ORD,DTW,2022-04-17,181.6,2022-04-17,2022-04-17
ORD,DTW,2022-04-18,181.6,2022-04-18,2022-04-18
ORD,DTW,2022-04-19,170.6,2022-04-19,2022-04-19
ORD,DTW,2022-04-20,170.6,2022-04-20,2022-04-20
ORD,DTW,2022-04-21,170.6,2022-04-21,2022-04-21
ORD,DTW,2022-04-22,170.6,2022-04-22,2022-04-22
ORD,DTW,2022-04-23,159.6,2022-04-23,2022-04-23
ORD,DTW,2022-04-24,159.6,2022-04-24,2022-04-24
ORD,DTW,2022-04-25,159.6,2022-04-25,2022-04-25
ORD,DTW,2022-04-26,151.6,2022-04-26,2022-04-26
ORD,DTW,2022-04-27,151.6,2022-04-27,2022-04-27
ORD,DTW,2022-04-28,151.6,2022-04-28,2022-04-28
ORD,DTW,2022-04-29,151.6,2022-04-29,2022-04-29
ORD,DTW,2022-04-30,151.6,2022-04-30,2022-04-30
ORD,DTW,2022-05-01,119.6,2022-05-01,2022-05-01
ORD,DTW,2022-05-02,88.6,2022-05-02,2022-05-02
ORD,DTW,2022-05-03,88.6,2022-05-03,2022-05-03
ORD,DTW,2022-05-04,88.6,2022-05-04,2022-05-04
ORD,DTW,2022-05-05,108.6,2022-05-05,2022-05-05
ORD,DTW,2022-05-06,119.6,2022-05-06,2022-05-06
ORD,DTW,2022-05-07,88.6,2022-05-07,2022-05-07
ORD,DTW,2022-05-08,108.6,2022-05-08,2022-05-08
ORD,DTW,2022-05-09,88.6,2022-05-09,2022-05-09
ORD,DTW,2022-05-10,88.6,2022-05-10,2022-05-10
ORD,DTW,2022-05-11,88.6,2022-05-11,2022-05-11
ORD,DTW,2022-05-12,88.6,2022-05-12,2022-05-12
ORD,DTW,2022-05-13,108.6,2022-05-13,2022-05-13
ORD,DTW,2022-05-14,118.6,2022-05-14,2022-05-14
ORD,DTW,2022-05-15,119.6,2022-05-15,2022-05-15
ORD,DTW,2022-05-16,118.6,2022-05-16,2022-05-16
ORD,DTW,2022-05-17,119.6,2022-05-17,2022-05-17
ORD,DTW,2022-05-18,88.6,2022-05-18,2022-05-18
ORD,DTW,2022-05-19,108.6,2022-05-19,2022-05-19
ORD,DTW,2022-05-20,108.6,2022-05-20,2022-05-20
ORD,DTW,2022-05-21,88.6,2022-05-21,2022-05-21
ORD,DTW,2022-05-22,178.6,2022-05-22,2022-05-22
ORD,DTW,2022-05-23,178.6,2022-05-23,2022-05-23
ORD,DTW,2022-05-24,108.6,2022-05-24,2022-05-24
ORD,DTW,2022-05-25,88.6,2022-05-25,2022-05-25
ORD,DTW,2022-05-26,129.6,2022-05-26,2022-05-26
ORD,DTW,2022-05-27,119.6,2022-05-27,2022-05-27
ORD,DTW,2022-05-28,119.6,2022-05-28,2022-05-28
ORD,DTW,2022-05-29,108.6,2022-05-29,2022-05-29
ORD,DTW,2022-05-30,181.6,2022-05-30,2022-05-30
ORD,DTW,2022-05-31,178.6,2022-05-31,2022-05-31
ORD,DTW,2022-06-01,108.6,2022-06-01,2022-06-01
ORD,DTW,2022-06-02,108.6,2022-06-02,2022-06-02
ORD,DTW,2022-06-03,108.6,2022-06-03,2022-06-03
ORD,EWR,2022-04-17,166.61,2022-04-17,2022-04-17
ORD,EWR,2022-04-18,166.61,2022-04-18,2022-04-18
ORD,EWR,2022-04-19,154.6,2022-04-19,2022-04-19
ORD,EWR,2022-04-20,154.6,2022-04-20,2022-04-20
ORD,EWR,2022-04-21,154.6,2022-04-21,2022-04-21
ORD,EWR,2022-04-22,154.6,2022-04-22,2022-04-22
ORD,EWR,2022-04-23,258.6,2022-04-23,2022-04-23
ORD,EWR,2022-04-24,273.6,2022-04-24,2022-04-24
ORD,EWR,2022-04-25,196.6,2022-04-25,2022-04-25
ORD,EWR,2022-04-26,144.6,2022-04-26,2022-04-26
ORD,EWR,2022-04-27,144.6,2022-04-27,2022-04-27
ORD,EWR,2022-04-28,144.6,2022-04-28,2022-04-28
ORD,EWR,2022-04-29,144.6,2022-04-29,2022-04-29
ORD,EWR,2022-04-30,144.6,2022-04-30,2022-04-30
ORD,EWR,2022-05-01,154.6,2022-05-01,2022-05-01
ORD,EWR,2022-05-02,106.6,2022-05-02,2022-05-02
ORD,EWR,2022-05-03,106.6,2022-05-03,2022-05-03
ORD,EWR,2022-05-04,89.68,2022-05-04,2022-05-04
ORD,EWR,2022-05-05,66.06,2022-05-05,2022-05-05
ORD,EWR,2022-05-06,106.6,2022-05-06,2022-05-06
ORD,EWR,2022-05-07,106.6,2022-05-07,2022-05-07
ORD,EWR,2022-05-08,83.6,2022-05-08,2022-05-08
ORD,EWR,2022-05-09,83.6,2022-05-09,2022-05-09
ORD,EWR,2022-05-10,65.88,2022-05-10,2022-05-10
ORD,EWR,2022-05-11,83.6,2022-05-11,2022-05-11
ORD,EWR,2022-05-12,128.6,2022-05-12,2022-05-12
ORD,EWR,2022-05-13,87.6,2022-05-13,2022-05-13
ORD,EWR,2022-05-14,83.6,2022-05-14,2022-05-14
ORD,EWR,2022-05-15,228.6,2022-05-15,2022-05-15
ORD,EWR,2022-05-16,123.34,2022-05-16,2022-05-16
ORD,EWR,2022-05-17,83.6,2022-05-17,2022-05-17
ORD,EWR,2022-05-18,66.06,2022-05-18,2022-05-18
ORD,EWR,2022-05-19,102.6,2022-05-19,2022-05-19
ORD,EWR,2022-05-20,87.6,2022-05-20,2022-05-20
ORD,EWR,2022-05-21,83.6,2022-05-21,2022-05-21
ORD,EWR,2022-05-22,172.6,2022-05-22,2022-05-22
ORD,EWR,2022-05-23,128.6,2022-05-23,2022-05-23
ORD,EWR,2022-05-24,83.6,2022-05-24,2022-05-24
ORD,EWR,2022-05-25,87.6,2022-05-25,2022-05-25
ORD,EWR,2022-05-26,154.6,2022-05-26,2022-05-26
ORD,EWR,2022-05-27,162.6,2022-05-27,2022-05-27
ORD,EWR,2022-05-28,83.6,2022-05-28,2022-05-28
ORD,EWR,2022-05-29,92.6,2022-05-29,2022-05-29
ORD,EWR,2022-05-30,228.6,2022-05-30,2022-05-30
ORD,EWR,2022-05-31,154.6,2022-05-31,2022-05-31
ORD,EWR,2022-06-01,92.6,2022-06-01,2022-06-01
ORD,EWR,2022-06-02,128.6,2022-06-02,2022-06-02
ORD,EWR,2022-06-03,102.6,2022-06-03,2022-06-03
ORD,IAD,2022-04-17,210.1,2022-04-17,2022-04-17
ORD,IAD,2022-04-18,202.6,2022-04-18,2022-04-18
ORD,IAD,2022-04-19,191.6,2022-04-19,2022-04-19
ORD,IAD,2022-04-20,180.71,2022-04-20,2022-04-20
ORD,IAD,2022-04-21,191.6,2022-04-21,2022-04-21
ORD,IAD,2022-04-22,191.6,2022-04-22,2022-04-22
ORD,IAD,2022-04-23,183.6,2022-04-23,2022-04-23
ORD,IAD,2022-04-24,269.6,2022-04-24,2022-04-24
ORD,IAD,2022-04-25,183.6,2022-04-25,2022-04-25
ORD,IAD,2022-04-26,131.7,2022-04-26,2022-04-26
ORD,IAD,2022-04-27,172.6,2022-04-27,2022-04-27
ORD,IAD,2022-04-28,172.6,2022-04-28,2022-04-28
ORD,IAD,2022-04-29,172.6,2022-04-29,2022-04-29
ORD,IAD,2022-04-30,172.6,2022-04-30,2022-04-30
ORD,IAD,2022-05-01,151.6,2022-05-01,2022-05-01
ORD,IAD,2022-05-02,88.6,2022-05-02,2022-05-02
ORD,IAD,2022-05-03,88.6,2022-05-03,2022-05-03
ORD,IAD,2022-05-04,88.6,2022-05-04,2022-05-04
ORD,IAD,2022-05-05,88.6,2022-05-05,2022-05-05
ORD,IAD,2022-05-06,151.6,2022-05-06,2022-05-06
ORD,IAD,2022-05-07,88.6,2022-05-07,2022-05-07
ORD,IAD,2022-05-08,140.6,2022-05-08,2022-05-08
ORD,IAD,2022-05-09,88.6,2022-05-09,2022-05-09
ORD,IAD,2022-05-10,88.6,2022-05-10,2022-05-10
ORD,IAD,2022-05-11,88.6,2022-05-11,2022-05-11
ORD,IAD,2022-05-12,88.6,2022-05-12,2022-05-12
ORD,IAD,2022-05-13,140.6,2022-05-13,2022-05-13
ORD,IAD,2022-05-14,88.6,2022-05-14,2022-05-14
ORD,IAD,2022-05-15,238.6,2022-05-15,2022-05-15
ORD,IAD,2022-05-16,118.6,2022-05-16,2022-05-16
ORD,IAD,2022-05-17,88.6,2022-05-17,2022-05-17
ORD,IAD,2022-05-18,88.6,2022-05-18,2022-05-18
ORD,IAD,2022-05-19,118.6,2022-05-19,2022-05-19
ORD,IAD,2022-05-20,140.6,2022-05-20,2022-05-20
ORD,IAD,2022-05-21,88.6,2022-05-21,2022-05-21
ORD,IAD,2022-05-22,191.6,2022-05-22,2022-05-22
ORD,IAD,2022-05-23,97.6,2022-05-23,2022-05-23
ORD,IAD,2022-05-24,88.6,2022-05-24,2022-05-24
ORD,IAD,2022-05-25,88.6,2022-05-25,2022-05-25
ORD,IAD,2022-05-26,191.6,2022-05-26,2022-05-26
ORD,IAD,2022-05-27,160.6,2022-05-27,2022-05-27
ORD,IAD,2022-05-28,140.6,2022-05-28,2022-05-28
ORD,IAD,2022-05-29,140.6,2022-05-29,2022-05-29
ORD,IAD,2022-05-30,238.6,2022-05-30,2022-05-30
ORD,IAD,2022-05-31,140.6,2022-05-31,2022-05-31
ORD,IAD,2022-06-01,140.6,2022-06-01,2022-06-01
ORD,IAD,2022-06-02,140.6,2022-06-02,2022-06-02
ORD,IAD,2022-06-03,149.6,2022-06-03,2022-06-03
ORD,JFK,2022-04-17,166.61,2022-04-17,2022-04-17
ORD,JFK,2022-04-18,166.61,2022-04-18,2022-04-18
ORD,JFK,2022-04-19,154.6,2022-04-19,2022-04-19
ORD,JFK,2022-04-20,154.6,2022-04-20,2022-04-20
ORD,JFK,2022-04-21,154.6,2022-04-21,2022-04-21
ORD,JFK,2022-04-22,154.6,2022-04-22,2022-04-22
ORD,JFK,2022-04-23,205.6,2022-04-23,2022-04-23
ORD,JFK,2022-04-24,308.6,2022-04-24,2022-04-24
ORD,JFK,2022-04-25,153.6,2022-04-25,2022-04-25
ORD,JFK,2022-04-26,144.6,2022-04-26,2022-04-26
ORD,JFK,2022-04-27,144.6,2022-04-27,2022-04-27
ORD,JFK,2022-04-28,144.6,2022-04-28,2022-04-28
ORD,JFK,2022-04-29,144.6,2022-04-29,2022-04-29
ORD,JFK,2022-04-30,144.6,2022-04-30,2022-04-30
ORD,JFK,2022-05-01,196.6,2022-05-01,2022-05-01
ORD,JFK,2022-05-02,106.6,2022-05-02,2022-05-02
ORD,JFK,2022-05-03,106.6,2022-05-03,2022-05-03
ORD,JFK,2022-05-04,106.6,2022-05-04,2022-05-04
ORD,JFK,2022-05-05,106.6,2022-05-05,2022-05-05
ORD,JFK,2022-05-06,106.6,2022-05-06,2022-05-06
ORD,JFK,2022-05-07,106.6,2022-05-07,2022-05-07
ORD,JFK,2022-05-08,151.6,2022-05-08,2022-05-08
ORD,JFK,2022-05-09,88.6,2022-05-09,2022-05-09
ORD,JFK,2022-05-10,88.6,2022-05-10,2022-05-10
ORD,JFK,2022-05-11,88.6,2022-05-11,2022-05-11
ORD,JFK,2022-05-12,88.6,2022-05-12,2022-05-12
ORD,JFK,2022-05-13,88.6,2022-05-13,2022-05-13
ORD,JFK,2022-05-14,93.6,2022-05-14,2022-05-14
ORD,JFK,2022-05-15,166.61,2022-05-15,2022-05-15
ORD,JFK,2022-05-16,117.6,2022-05-16,2022-05-16
ORD,JFK,2022-05-17,88.6,2022-05-17,2022-05-17
ORD,JFK,2022-05-18,88.6,2022-05-18,2022-05-18
ORD,JFK,2022-05-19,88.6,2022-05-19,2022-05-19
ORD,JFK,2022-05-20,88.6,2022-05-20,2022-05-20
ORD,JFK,2022-05-21,88.6,2022-05-21,2022-05-21
ORD,JFK,2022-05-22,218.6,2022-05-22,2022-05-22
ORD,JFK,2022-05-23,88.6,2022-05-23,2022-05-23
ORD,JFK,2022-05-24,88.6,2022-05-24,2022-05-24
ORD,JFK,2022-05-25,88.6,2022-05-25,2022-05-25
ORD,JFK,2022-05-26,143.6,2022-05-26,2022-05-26
ORD,JFK,2022-05-27,113.6,2022-05-27,2022-05-27
ORD,JFK,2022-05-28,117.6,2022-05-28,2022-05-28
ORD,JFK,2022-05-29,166.61,2022-05-29,2022-05-29
ORD,JFK,2022-05-30,258.6,2022-05-30,2022-05-30
ORD,JFK,2022-05-31,118.6,2022-05-31,2022-05-31
ORD,JFK,2022-06-01,93.6,2022-06-01,2022-06-01
ORD,JFK,2022-06-02,117.6,2022-06-02,2022-06-02
ORD,JFK,2022-06-03,93.6,2022-06-03,2022-06-03
ORD,LAX,2022-04-17,190.0,2022-04-17,2022-04-17
ORD,LAX,2022-04-18,319.59,2022-04-18,2022-04-18
ORD,LAX,2022-04-19,119.98,2022-04-19,2022-04-19
ORD,LAX,2022-04-20,218.59,2022-04-20,2022-04-20
ORD,LAX,2022-04-21,162.6,2022-04-21,2022-04-21
ORD,LAX,2022-04-22,169.99,2022-04-22,2022-04-22
ORD,LAX,2022-04-23,158.59,2022-04-23,2022-04-23
ORD,LAX,2022-04-24,159.99,2022-04-24,2022-04-24
ORD,LAX,2022-04-25,142.6,2022-04-25,2022-04-25
ORD,LAX,2022-04-26,124.78,2022-04-26,2022-04-26
ORD,LAX,2022-04-27,138.6,2022-04-27,2022-04-27
ORD,LAX,2022-04-28,138.6,2022-04-28,2022-04-28
ORD,LAX,2022-04-29,138.6,2022-04-29,2022-04-29
ORD,LAX,2022-04-30,138.6,2022-04-30,2022-04-30
ORD,LAX,2022-05-01,218.59,2022-05-01,2022-05-01
ORD,LAX,2022-05-02,118.59,2022-05-02,2022-05-02
ORD,LAX,2022-05-03,118.59,2022-05-03,2022-05-03
ORD,LAX,2022-05-04,118.59,2022-05-04,2022-05-04
ORD,LAX,2022-05-05,118.59,2022-05-05,2022-05-05
ORD,LAX,2022-05-06,118.59,2022-05-06,2022-05-06
ORD,LAX,2022-05-07,118.59,2022-05-07,2022-05-07
